state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
mt,2017,upper,SB 199,MTV00018738,lower,BE CONCURRED IN,2017-04-05 00:00:00,other,14,1,0
mt,2017,upper,SB 199,MTV00016734,upper,Do Pass,2017-02-23 00:00:00,other,46,4,0
mt,2017,upper,SB 199,MTV00019762,lower,BE CONCURRED IN,2017-04-21 00:00:00,other,21,1,0
mt,2017,upper,SB 199,MTV00016545,upper,DO PASS,2017-02-20 00:00:00,other,7,2,0
mt,2017,lower,HB 653,MTV00019237,upper,BE CONCURRED IN,2017-04-12 00:00:00,other,7,3,0
mt,2017,lower,HB 653,MTV00018420,lower,Do Pass,2017-03-31 00:00:00,other,57,43,0
mt,2017,lower,HB 653,MTV00019236,upper,Do Concur,2017-04-12 00:00:00,other,36,13,1
mt,2017,lower,HB 653,MTV00019408,upper,Do Concur,2017-04-13 00:00:00,other,32,18,0
mt,2017,lower,HB 653,MTV00018219,lower,DO PASS,2017-03-29 00:00:00,other,11,8,0
mt,2017,lower,HB 653,MTV00018324,lower,Do Pass,2017-03-30 00:00:00,other,58,42,0
mt,2017,upper,SB 366,MTV00019078,lower,BE CONCURRED IN AS AMENDED,2017-04-11 00:00:00,other,15,4,0
mt,2017,upper,SB 366,MTV00019201,lower,Do Concur,2017-04-12 00:00:00,other,90,9,1
mt,2017,upper,SB 366,MTV00019310,lower,BE CONCURRED IN,2017-04-12 00:00:00,other,19,3,0
mt,2017,upper,SB 366,MTV00018397,upper,Do Pass,2017-03-31 00:00:00,other,31,19,0
mt,2017,upper,SB 366,MTV00018398,upper,Do Pass,2017-03-30 00:00:00,other,34,16,0
mt,2017,upper,SB 366,MTV00019394,lower,Do Concur,2017-04-18 00:00:00,other,89,10,1
mt,2017,upper,SB 366,MTV00019873,upper,Do Pass,2017-04-25 00:00:00,other,33,16,1
mt,2017,upper,SB 366,MTV00019874,lower,Do Concur,2017-04-25 00:00:00,other,83,17,0
mt,2017,upper,SB 366,MTV00019875,upper,Do Pass,2017-04-24 00:00:00,other,36,12,2
mt,2017,upper,SB 366,MTV00018588,upper,DO PASS,2017-03-29 00:00:00,other,13,5,0
mt,2017,upper,SB 366,MTV00018199,upper,DO PASS,2017-03-27 00:00:00,other,6,2,0
mt,2017,upper,SB 366,MTV00019876,lower,Do Concur,2017-04-24 00:00:00,other,84,15,1
mt,2017,upper,SB 366,MTV00019463,upper,Do Not Concur,2017-04-19 00:00:00,other,42,8,0
mt,2017,upper,SB 89,MTV00017323,lower,Do Concur,2017-03-10 00:00:00,other,89,8,3
mt,2017,upper,SB 89,MTV00017268,lower,Do Concur,2017-03-09 00:00:00,other,93,7,0
mt,2017,upper,SB 89,MTV00015516,upper,Do Pass,2017-01-27 00:00:00,other,49,0,1
mt,2017,upper,SB 89,MTV00015268,upper,DO PASS,2017-01-18 00:00:00,other,10,0,0
mt,2017,upper,SB 89,MTV00015471,upper,Do Pass,2017-01-26 00:00:00,other,49,0,1
mt,2017,upper,SB 89,MTV00016379,lower,BE CONCURRED IN,2017-02-17 00:00:00,other,18,1,0
mt,2017,upper,SB 118,MTV00015756,upper,Do Pass,2017-02-03 00:00:00,other,48,0,1
mt,2017,upper,SB 118,MTV00018710,lower,Do Concur,2017-04-06 00:00:00,other,99,0,1
mt,2017,upper,SB 118,MTV00018829,lower,Do Concur,2017-04-07 00:00:00,other,99,0,1
mt,2017,upper,SB 118,MTV00015712,upper,Do Pass,2017-02-02 00:00:00,other,49,0,0
mt,2017,upper,SB 118,MTV00015526,upper,DO PASS AS AMENDED,2017-01-27 00:00:00,other,11,0,0
mt,2017,upper,SB 118,MTV00017929,lower,BE CONCURRED IN,2017-03-24 00:00:00,other,19,0,0
mt,2017,lower,HB 514,MTV00017108,lower,Do Pass,2017-02-28 00:00:00,other,73,27,0
mt,2017,lower,HB 514,MTV00017022,lower,DO PASS AS AMENDED,2017-02-24 00:00:00,other,17,0,0
mt,2017,lower,HB 514,MTV00017176,lower,Do Pass,2017-03-01 00:00:00,other,75,25,0
mt,2017,lower,HB 514,MTV00019992,upper,Take from Comm-McClafferty,2017-04-12 00:00:00,other,20,30,0
mt,2017,upper,SR 44,MTV00019063,upper,BE ADOPTED,2017-04-07 00:00:00,other,12,0,0
mt,2017,upper,SR 44,MTV00019062,upper,Do Adopt,2017-04-11 00:00:00,other,50,0,0
mt,2017,lower,HB 428,MTV00017677,lower,Do Pass,2017-03-21 00:00:00,other,95,4,1
mt,2017,lower,HB 428,MTV00018553,upper,BE CONCURRED IN,2017-04-04 00:00:00,other,9,1,0
mt,2017,lower,HB 428,MTV00018905,upper,Do Concur,2017-04-08 00:00:00,other,39,7,4
mt,2017,lower,HB 428,MTV00017627,lower,Do Pass,2017-03-20 00:00:00,other,94,5,1
mt,2017,lower,HB 428,MTV00016597,lower,DO PASS,2017-02-22 00:00:00,other,17,2,0
mt,2017,lower,HB 428,MTV00018809,upper,Do Concur,2017-04-07 00:00:00,other,44,5,1
mt,2017,lower,HB 428,MTV00017246,lower,Do Pass,2017-03-09 00:00:00,other,89,11,0
mt,2017,lower,HB 428,MTV00017449,lower,DO PASS AS AMENDED,2017-03-14 00:00:00,other,22,0,0
mt,2017,upper,SB 116,MTV00018773,lower,Do Concur,2017-04-06 00:00:00,other,59,41,0
mt,2017,upper,SB 116,MTV00018875,lower,Do Concur,2017-04-07 00:00:00,other,59,40,1
mt,2017,upper,SB 116,MTV00015842,upper,Do Pass,2017-02-06 00:00:00,other,32,18,0
mt,2017,upper,SB 116,MTV00015680,upper,DO PASS AS AMENDED,2017-02-01 00:00:00,other,8,2,0
mt,2017,upper,SB 116,MTV00018413,lower,BE CONCURRED IN,2017-03-31 00:00:00,other,11,8,0
mt,2017,upper,SB 116,MTV00015894,upper,Do Pass,2017-02-07 00:00:00,other,33,17,0
mt,2017,upper,SB 22,MTV00015200,upper,Do Pass,2017-01-18 00:00:00,other,48,0,2
mt,2017,upper,SB 22,MTV00019637,lower,Do Concur,2017-04-21 00:00:00,other,95,5,0
mt,2017,upper,SB 22,MTV00015132,upper,DO PASS AS AMENDED,2017-01-13 00:00:00,other,11,0,0
mt,2017,upper,SB 22,MTV00018815,lower,BE CONCURRED IN,2017-04-07 00:00:00,other,18,1,0
mt,2017,upper,SB 22,MTV00019504,lower,Do Concur,2017-04-20 00:00:00,other,96,4,0
mt,2017,upper,SB 22,MTV00015238,upper,Do Pass,2017-01-19 00:00:00,other,46,0,4
mt,2017,lower,HJ 36,MTV00019103,lower,DO PASS,2017-04-11 00:00:00,other,18,2,0
mt,2017,lower,HJ 36,MTV00020036,lower,ReconsAction-Gunderson,2017-04-18 00:00:00,other,47,52,1
mt,2017,lower,HJ 36,MTV00019400,lower,Do Pass,2017-04-13 00:00:00,other,47,53,0
mt,2017,lower,HB 482,MTV00018177,upper,BE CONCURRED IN,2017-03-29 00:00:00,other,11,0,0
mt,2017,lower,HB 482,MTV00018373,upper,Do Concur,2017-03-31 00:00:00,other,50,0,0
mt,2017,lower,HB 482,MTV00016612,lower,DO PASS,2017-02-22 00:00:00,other,19,0,0
mt,2017,lower,HB 482,MTV00016708,lower,Do Pass,2017-02-23 00:00:00,other,100,0,0
mt,2017,lower,HB 482,MTV00016825,lower,Do Pass,2017-02-24 00:00:00,other,99,0,1
mt,2017,lower,HB 482,MTV00018507,upper,Do Concur,2017-04-01 00:00:00,other,48,0,2
mt,2017,upper,SB 50,MTV00015566,upper,DO PASS AS AMENDED,2017-01-24 00:00:00,other,11,0,0
mt,2017,upper,SB 50,MTV00016490,lower,Do Concur,2017-02-20 00:00:00,other,93,7,0
mt,2017,upper,SB 50,MTV00015624,upper,Do Pass,2017-01-31 00:00:00,other,45,3,1
mt,2017,upper,SB 50,MTV00016549,lower,Do Concur,2017-02-21 00:00:00,other,94,5,1
mt,2017,upper,SB 50,MTV00016355,lower,BE CONCURRED IN,2017-02-16 00:00:00,other,17,0,0
mt,2017,upper,SB 50,MTV00015670,upper,Do Pass,2017-02-01 00:00:00,other,47,2,0
mt,2017,upper,SB 95,MTV00018087,upper,Do Pass,2017-03-28 00:00:00,other,49,1,0
mt,2017,upper,SB 95,MTV00019954,lower,Do Concur,2017-04-27 00:00:00,other,75,25,0
mt,2017,upper,SB 95,MTV00019818,upper,Do Adopt,2017-04-26 00:00:00,other,37,11,2
mt,2017,upper,SB 95,MTV00018001,upper,DO PASS AS AMENDED,2017-03-24 00:00:00,other,17,0,0
mt,2017,upper,SB 95,MTV00019372,lower,AMD-002 Zolnikov D/PASS,2017-04-18 00:00:00,other,48,52,0
mt,2017,upper,SB 95,MTV00019817,lower,Do Concur,2017-04-26 00:00:00,other,72,28,0
mt,2017,upper,SB 95,MTV00019168,lower,BE CONCURRED IN AS AMENDED,2017-04-12 00:00:00,other,22,0,0
mt,2017,upper,SB 95,MTV00019819,upper,Do Adopt,2017-04-26 00:00:00,other,37,11,2
mt,2017,upper,SB 95,MTV00019525,upper,Do Not Concur,2017-04-20 00:00:00,other,50,0,0
mt,2017,upper,SB 95,MTV00018175,upper,Do Pass,2017-03-29 00:00:00,other,50,0,0
mt,2017,upper,SB 95,MTV00019373,lower,Do Concur,2017-04-18 00:00:00,other,100,0,0
mt,2017,upper,SB 95,MTV00019439,lower,Do Concur,2017-04-19 00:00:00,other,98,1,1
mt,2017,lower,HB 182,MTV00015948,lower,Do Pass,2017-02-08 00:00:00,other,74,26,0
mt,2017,lower,HB 182,MTV00015885,lower,Do Pass,2017-02-07 00:00:00,other,70,30,0
mt,2017,upper,SB 65,MTV00017487,lower,Do Concur,2017-03-15 00:00:00,other,83,16,1
mt,2017,upper,SB 65,MTV00017306,lower,BE CONCURRED IN AS AMENDED,2017-03-10 00:00:00,other,17,2,0
mt,2017,upper,SB 65,MTV00015463,upper,DO PASS AS AMENDED,2017-01-25 00:00:00,other,8,3,0
mt,2017,upper,SB 65,MTV00015671,upper,Do Pass As Amended,2017-02-01 00:00:00,other,48,1,0
mt,2017,upper,SB 65,MTV00017953,upper,Do Concur,2017-03-24 00:00:00,other,36,14,0
mt,2017,upper,SB 65,MTV00017869,upper,Do Concur,2017-03-23 00:00:00,other,32,17,1
mt,2017,upper,SB 65,MTV00015777,upper,Do Pass,2017-02-03 00:00:00,other,45,3,1
mt,2017,upper,SB 65,MTV00015672,upper,AMD-1 Vincent D/PASS,2017-02-01 00:00:00,other,26,23,0
mt,2017,upper,SB 65,MTV00017416,lower,Do Concur,2017-03-14 00:00:00,other,79,21,0
mt,2017,lower,HJ 24,MTV00019590,upper,BE CONCURRED IN,2017-04-19 00:00:00,other,7,2,0
mt,2017,lower,HJ 24,MTV00018534,lower,DO PASS,2017-03-31 00:00:00,other,15,0,0
mt,2017,lower,HJ 24,MTV00019589,upper,Do Concur,2017-04-20 00:00:00,other,34,15,1
mt,2017,lower,HJ 24,MTV00019591,upper,Do Concur,2017-04-20 00:00:00,other,38,12,0
mt,2017,lower,HJ 24,MTV00019406,lower,Do Pass,2017-04-18 00:00:00,other,58,41,1
mt,2017,lower,HJ 24,MTV00019330,lower,Do Pass,2017-04-13 00:00:00,other,62,38,0
mt,2017,upper,SR 8,MTV00016130,upper,BE ADOPTED,2017-02-10 00:00:00,other,10,0,0
mt,2017,upper,SR 8,MTV00016252,upper,Do Adopt,2017-02-15 00:00:00,other,49,0,1
mt,2017,upper,SB 276,MTV00017705,upper,Do Pass,2017-03-21 00:00:00,other,29,21,0
mt,2017,upper,SB 276,MTV00019760,lower,Do Concur,2017-04-22 00:00:00,other,56,44,0
mt,2017,upper,SB 276,MTV00017481,upper,DO PASS AS AMENDED,2017-03-14 00:00:00,other,7,4,0
mt,2017,upper,SB 276,MTV00017772,upper,Do Pass,2017-03-22 00:00:00,other,29,21,0
mt,2017,upper,SB 276,MTV00019680,lower,Do Concur,2017-04-21 00:00:00,other,58,42,0
mt,2017,upper,SB 276,MTV00018971,lower,BE CONCURRED IN,2017-04-10 00:00:00,other,11,8,0
mt,2017,lower,HB 103,MTV00019801,upper,Do Concur,2017-04-25 00:00:00,other,32,17,1
mt,2017,lower,HB 103,MTV00017678,upper,BE CONCURRED IN,2017-03-20 00:00:00,other,7,1,0
mt,2017,lower,HB 103,MTV00015354,lower,Do Pass,2017-01-24 00:00:00,other,95,5,0
mt,2017,lower,HB 103,MTV00017996,upper,Do Concur,2017-03-25 00:00:00,other,47,1,2
mt,2017,lower,HB 103,MTV00017831,upper,Do Concur as Amended,2017-03-23 00:00:00,other,49,1,0
mt,2017,lower,HB 103,MTV00018360,lower,Do Concur,2017-03-31 00:00:00,other,52,48,0
mt,2017,lower,HB 103,MTV00015322,lower,DO PASS,2017-01-20 00:00:00,other,20,0,0
mt,2017,lower,HB 103,MTV00019800,upper,Do Concur,2017-04-24 00:00:00,other,35,13,2
mt,2017,lower,HB 103,MTV00017830,upper,AMD-1 Fitzpatrick D/PASS,2017-03-23 00:00:00,other,50,0,0
mt,2017,lower,HB 103,MTV00018496,lower,Do Concur,2017-04-01 00:00:00,other,61,37,2
mt,2017,lower,HB 103,MTV00015401,lower,Do Pass,2017-01-25 00:00:00,other,94,5,1
mt,2017,lower,HB 618,MTV00019210,upper,Do Concur,2017-04-12 00:00:00,other,34,16,0
mt,2017,lower,HB 618,MTV00018117,lower,DO PASS,2017-03-27 00:00:00,other,18,4,0
mt,2017,lower,HB 618,MTV00019769,lower,Do Concur,2017-04-22 00:00:00,other,88,12,0
mt,2017,lower,HB 618,MTV00019396,upper,Do Concur,2017-04-13 00:00:00,other,34,16,0
mt,2017,lower,HB 618,MTV00018406,lower,Do Pass,2017-03-31 00:00:00,other,80,20,0
mt,2017,lower,HB 618,MTV00019692,lower,Do Concur,2017-04-21 00:00:00,other,90,10,0
mt,2017,lower,HB 618,MTV00018299,lower,Do Pass,2017-03-30 00:00:00,other,86,14,0
mt,2017,lower,HB 7,MTV00019341,upper,Do Concur,2017-04-12 00:00:00,other,49,1,0
mt,2017,lower,HB 7,MTV00018230,lower,Do Pass,2017-03-29 00:00:00,other,98,2,0
mt,2017,lower,HB 7,MTV00019018,upper,BE CONCURRED IN,2017-04-10 00:00:00,other,18,0,0
mt,2017,lower,HB 7,MTV00018340,lower,Do Pass,2017-03-30 00:00:00,other,99,1,0
mt,2017,lower,HB 7,MTV00017736,lower,DO PASS AS AMENDED,2017-03-21 00:00:00,other,22,0,0
mt,2017,lower,HB 7,MTV00019137,upper,Do Concur,2017-04-11 00:00:00,other,50,0,0
mt,2017,upper,SB 236,MTV00018055,upper,Do Pass,2017-03-27 00:00:00,other,30,20,0
mt,2017,upper,SB 236,MTV00019409,lower,BE CONCURRED IN AS AMENDED,2017-04-11 00:00:00,other,10,9,0
mt,2017,upper,SB 236,MTV00019238,lower,AMD-002 Jacobson D/PASS,2017-04-12 00:00:00,other,54,45,1
mt,2017,upper,SB 236,MTV00018137,upper,Do Pass,2017-03-28 00:00:00,other,30,20,0
mt,2017,upper,SB 236,MTV00020029,lower,ReconsAction-Wagoner,2017-04-13 00:00:00,other,38,62,0
mt,2017,upper,SB 236,MTV00019332,lower,Do Concur as Amended,2017-04-12 00:00:00,other,48,51,1
mt,2017,upper,SB 236,MTV00017890,upper,DO PASS AS AMENDED,2017-03-21 00:00:00,other,6,5,0
mt,2017,lower,HB 308,MTV00017503,lower,Do Pass,2017-03-15 00:00:00,other,95,5,0
mt,2017,lower,HB 308,MTV00017320,lower,DO PASS AS AMENDED,2017-03-10 00:00:00,other,20,0,0
mt,2017,lower,HB 308,MTV00017579,lower,Do Pass,2017-03-16 00:00:00,other,89,8,3
mt,2017,lower,HB 308,MTV00019407,upper,Do Concur,2017-04-18 00:00:00,other,34,16,0
mt,2017,lower,HB 308,MTV00019235,upper,BE CONCURRED IN AS AMENDED,2017-04-12 00:00:00,other,8,4,0
mt,2017,lower,HB 308,MTV00019927,lower,3rd Reading Passed as Amended by Senate,2017-04-26 00:00:00,other,77,23,0
mt,2017,lower,HB 308,MTV00019483,upper,Do Concur,2017-04-19 00:00:00,other,31,19,0
mt,2017,lower,HB 308,MTV00019926,lower,Do Concur,2017-04-25 00:00:00,other,88,11,1
mt,2017,lower,HB 17,MTV00019455,upper,Do Concur,2017-04-19 00:00:00,other,45,5,0
mt,2017,lower,HB 17,MTV00016865,lower,DO PASS AS AMENDED,2017-02-23 00:00:00,other,22,0,0
mt,2017,lower,HB 17,MTV00016541,lower,DO PASS,2017-02-20 00:00:00,other,15,0,0
mt,2017,lower,HB 17,MTV00017221,lower,Do Pass,2017-03-08 00:00:00,other,99,0,1
mt,2017,lower,HB 17,MTV00019454,upper,Do Concur,2017-04-19 00:00:00,other,46,4,0
mt,2017,lower,HB 17,MTV00019456,upper,BE CONCURRED IN,2017-04-19 00:00:00,other,14,3,0
mt,2017,lower,HB 17,MTV00017192,lower,Do Pass,2017-03-07 00:00:00,other,100,0,0
mt,2017,lower,HB 17,MTV00016632,lower,Do Pass,2017-02-22 00:00:00,other,100,0,0
mt,2017,lower,HB 456,MTV00016832,lower,Do Pass,2017-02-24 00:00:00,other,97,2,1
mt,2017,lower,HB 456,MTV00018510,upper,Do Concur,2017-04-01 00:00:00,other,48,0,2
mt,2017,lower,HB 456,MTV00016614,lower,DO PASS,2017-02-21 00:00:00,other,20,3,0
mt,2017,lower,HB 456,MTV00016709,lower,Do Pass,2017-02-23 00:00:00,other,98,2,0
mt,2017,lower,HB 456,MTV00018376,upper,Do Concur,2017-03-31 00:00:00,other,50,0,0
mt,2017,lower,HB 456,MTV00017842,upper,BE CONCURRED IN,2017-03-22 00:00:00,other,7,0,0
mt,2017,upper,SR 51,MTV00019173,upper,BE ADOPTED,2017-04-11 00:00:00,other,10,0,0
mt,2017,upper,SR 51,MTV00019174,upper,Do Adopt,2017-04-12 00:00:00,other,50,0,0
mt,2017,lower,HB 11,MTV00017799,lower,DO PASS AS AMENDED,2017-03-21 00:00:00,other,22,0,0
mt,2017,lower,HB 11,MTV00019000,upper,BE CONCURRED IN,2017-04-10 00:00:00,other,18,0,0
mt,2017,lower,HB 11,MTV00019110,upper,Do Concur,2017-04-11 00:00:00,other,50,0,0
mt,2017,lower,HB 11,MTV00018320,lower,Do Pass,2017-03-30 00:00:00,other,100,0,0
mt,2017,lower,HB 11,MTV00019328,upper,Do Concur,2017-04-12 00:00:00,other,50,0,0
mt,2017,lower,HB 11,MTV00018217,lower,Do Pass,2017-03-29 00:00:00,other,99,1,0
mt,2017,upper,SB 167,MTV00019710,lower,Do Concur,2017-04-21 00:00:00,other,99,1,0
mt,2017,upper,SB 167,MTV00019781,lower,Do Concur,2017-04-22 00:00:00,other,100,0,0
mt,2017,upper,SB 167,MTV00016937,upper,DO PASS,2017-02-24 00:00:00,other,10,0,0
mt,2017,upper,SB 167,MTV00017970,lower,BE CONCURRED IN,2017-03-24 00:00:00,other,19,0,0
mt,2017,upper,SB 167,MTV00017238,upper,Do Pass,2017-03-08 00:00:00,other,48,0,2
mt,2017,upper,SB 167,MTV00017198,upper,Do Pass,2017-03-07 00:00:00,other,50,0,0
mt,2017,upper,SB 128,MTV00017635,lower,Do Concur,2017-03-20 00:00:00,other,95,5,0
mt,2017,upper,SB 128,MTV00017685,lower,Do Concur,2017-03-21 00:00:00,other,94,5,1
mt,2017,upper,SB 128,MTV00015862,upper,Do Pass,2017-02-07 00:00:00,other,46,4,0
mt,2017,upper,SB 128,MTV00015819,upper,Do Pass,2017-02-06 00:00:00,other,46,4,0
mt,2017,upper,SB 128,MTV00015651,upper,DO PASS,2017-02-01 00:00:00,other,10,0,0
mt,2017,upper,SB 128,MTV00017287,lower,BE CONCURRED IN,2017-03-10 00:00:00,other,18,1,0
mt,2017,lower,HB 323,MTV00017560,upper,BE CONCURRED IN,2017-03-15 00:00:00,other,9,0,0
mt,2017,lower,HB 323,MTV00016427,lower,Do Pass,2017-02-18 00:00:00,other,100,0,0
mt,2017,lower,HB 323,MTV00016489,lower,Do Pass,2017-02-20 00:00:00,other,95,3,2
mt,2017,lower,HB 323,MTV00016287,lower,DO PASS AS AMENDED,2017-02-15 00:00:00,other,15,0,0
mt,2017,lower,HB 323,MTV00017951,upper,Do Concur,2017-03-24 00:00:00,other,50,0,0
mt,2017,lower,HB 323,MTV00017867,upper,Do Concur,2017-03-23 00:00:00,other,50,0,0
mt,2017,lower,HB 476,MTV00017006,lower,DO PASS,2017-02-24 00:00:00,other,15,0,0
mt,2017,lower,HB 476,MTV00017071,lower,Do Pass,2017-02-27 00:00:00,other,96,4,0
mt,2017,lower,HB 476,MTV00018400,upper,Do Concur,2017-03-31 00:00:00,other,50,0,0
mt,2017,lower,HB 476,MTV00017870,upper,BE CONCURRED IN,2017-03-22 00:00:00,other,9,0,0
mt,2017,lower,HB 476,MTV00018519,upper,Do Concur,2017-04-01 00:00:00,other,48,0,2
mt,2017,lower,HB 476,MTV00017154,lower,Do Pass,2017-02-28 00:00:00,other,95,4,1
mt,2017,lower,HB 455,MTV00016728,lower,Do Pass,2017-02-23 00:00:00,other,56,44,0
mt,2017,lower,HB 455,MTV00016630,lower,DO PASS,2017-02-21 00:00:00,other,13,10,0
mt,2017,lower,HB 455,MTV00016861,lower,Do Pass,2017-02-24 00:00:00,other,58,41,1
mt,2017,upper,SB 284,MTV00018927,upper,Do Concur,2017-04-08 00:00:00,other,45,1,4
mt,2017,upper,SB 284,MTV00016913,upper,DO PASS AS AMENDED,2017-02-22 00:00:00,other,12,0,0
mt,2017,upper,SB 284,MTV00016911,upper,Do Pass,2017-02-24 00:00:00,other,50,0,0
mt,2017,upper,SB 284,MTV00016912,upper,Do Pass,2017-02-24 00:00:00,other,50,0,0
mt,2017,upper,SB 284,MTV00018871,upper,Do Concur,2017-04-07 00:00:00,other,49,0,1
mt,2017,upper,SB 284,MTV00018469,lower,BE CONCURRED IN AS AMENDED,2017-03-31 00:00:00,other,13,2,0
mt,2017,upper,SB 284,MTV00018669,lower,Do Concur,2017-04-05 00:00:00,other,96,4,0
mt,2017,upper,SB 284,MTV00018599,lower,Do Concur,2017-04-04 00:00:00,other,97,3,0
mt,2017,upper,SB 72,MTV00016336,upper,Do Pass,2017-02-17 00:00:00,other,34,16,0
mt,2017,upper,SB 72,MTV00015553,upper,AMD-2 Fitzpatrick D/PASS,2017-01-30 00:00:00,other,25,24,0
mt,2017,upper,SB 72,MTV00015284,upper,DO PASS AS AMENDED,2017-01-19 00:00:00,other,7,2,0
mt,2017,upper,SB 72,MTV00017046,upper,DO PASS AS AMENDED,2017-02-14 00:00:00,other,10,8,0
mt,2017,upper,SB 72,MTV00015552,upper,Do Pass As Amended,2017-01-30 00:00:00,other,28,21,0
mt,2017,upper,SB 72,MTV00019999,lower,Remove SB72 from BUH,2017-04-06 00:00:00,other,45,55,0
mt,2017,upper,SB 72,MTV00016408,upper,Do Pass,2017-02-18 00:00:00,other,33,14,3
mt,2017,upper,SB 72,MTV00015554,upper,AMD-1 Connell D/PASS,2017-01-30 00:00:00,other,28,21,0
mt,2017,lower,HB 629,MTV00018093,lower,DO PASS,2017-03-27 00:00:00,other,8,7,0
mt,2017,lower,HB 629,MTV00020008,lower,Do Pass,2017-04-18 00:00:00,other,45,54,1
mt,2017,lower,HB 629,MTV00019298,lower,Do Pass,2017-04-13 00:00:00,other,51,49,0
mt,2017,lower,HB 39,MTV00015126,lower,DO PASS,2017-01-13 00:00:00,other,20,0,0
mt,2017,lower,HB 39,MTV00015196,lower,Do Pass,2017-01-17 00:00:00,other,96,0,4
mt,2017,lower,HB 39,MTV00015158,lower,Do Pass,2017-01-16 00:00:00,other,100,0,0
mt,2017,lower,HB 39,MTV00015584,upper,Do Concur,2017-01-30 00:00:00,other,49,0,0
mt,2017,lower,HB 39,MTV00015520,upper,Do Concur,2017-01-27 00:00:00,other,49,0,1
mt,2017,lower,HB 39,MTV00015393,upper,BE CONCURRED IN,2017-01-23 00:00:00,other,8,0,0
mt,2017,upper,SB 316,MTV00017105,upper,Suspend Rules sb 316-Thomas,2017-02-21 00:00:00,other,50,0,0
mt,2017,lower,HB 112,MTV00016203,upper,Do Concur,2017-02-15 00:00:00,other,49,0,1
mt,2017,lower,HB 112,MTV00015542,lower,Do Pass,2017-01-30 00:00:00,other,95,5,0
mt,2017,lower,HB 112,MTV00015594,lower,Do Pass,2017-01-31 00:00:00,other,96,3,1
mt,2017,lower,HB 112,MTV00016092,upper,BE CONCURRED IN,2017-02-10 00:00:00,other,10,0,0
mt,2017,lower,HB 112,MTV00016258,upper,Do Concur,2017-02-16 00:00:00,other,49,0,1
mt,2017,lower,HB 112,MTV00015524,lower,DO PASS,2017-01-27 00:00:00,other,20,0,0
mt,2017,lower,HB 287,MTV00018746,upper,Take from Comm-Webb,2017-04-05 00:00:00,other,33,17,0
mt,2017,lower,HB 287,MTV00016160,lower,Do Pass,2017-02-14 00:00:00,other,58,41,1
mt,2017,lower,HB 287,MTV00018747,upper,Do Concur,2017-04-06 00:00:00,other,31,19,0
mt,2017,lower,HB 287,MTV00018851,upper,Do Concur,2017-04-07 00:00:00,other,34,15,1
mt,2017,lower,HB 287,MTV00018745,upper,AMD-1 Kary D/PASS,2017-04-06 00:00:00,other,21,29,0
mt,2017,lower,HB 287,MTV00016112,lower,Do Pass,2017-02-13 00:00:00,other,60,40,0
mt,2017,lower,HB 287,MTV00016081,lower,DO PASS,2017-02-10 00:00:00,other,16,4,0
mt,2017,upper,SB 10,MTV00015351,upper,Do Pass,2017-01-24 00:00:00,other,49,0,1
mt,2017,upper,SB 10,MTV00015320,upper,Do Pass,2017-01-23 00:00:00,other,50,0,0
mt,2017,upper,SB 10,MTV00015913,lower,Do Concur,2017-02-08 00:00:00,other,100,0,0
mt,2017,upper,SB 10,MTV00015979,lower,Do Concur,2017-02-09 00:00:00,other,99,0,1
mt,2017,upper,SB 10,MTV00015061,upper,DO PASS,2017-01-12 00:00:00,other,12,0,0
mt,2017,upper,SR 59,MTV00019104,upper,BE ADOPTED,2017-04-10 00:00:00,other,7,0,0
mt,2017,upper,SR 59,MTV00019223,upper,Do Adopt,2017-04-12 00:00:00,other,49,1,0
mt,2017,lower,HB 190,MTV00018490,lower,Do Pass As Amended,2017-01-27 00:00:00,other,45,55,0
mt,2017,lower,HB 190,MTV00015508,lower,DO PASS,2017-01-25 00:00:00,other,10,7,0
mt,2017,lower,HB 190,MTV00015507,lower,AMD-001 Vinton D/PASS,2017-01-27 00:00:00,other,96,3,1
mt,2017,upper,SR 54,MTV00018665,upper,BE ADOPTED,2017-04-05 00:00:00,other,11,0,0
mt,2017,upper,SR 54,MTV00018983,upper,Do Adopt,2017-04-10 00:00:00,other,48,2,0
mt,2017,upper,SB 54,MTV00017249,lower,Do Concur,2017-03-09 00:00:00,other,51,49,0
mt,2017,upper,SB 54,MTV00015204,upper,Do Pass,2017-01-18 00:00:00,other,41,7,2
mt,2017,upper,SB 54,MTV00017291,lower,Do Concur,2017-03-10 00:00:00,other,55,42,3
mt,2017,upper,SB 54,MTV00015172,upper,Do Pass,2017-01-17 00:00:00,other,42,7,1
mt,2017,upper,SB 54,MTV00016267,lower,BE CONCURRED IN,2017-02-16 00:00:00,other,12,8,0
mt,2017,upper,SB 54,MTV00015114,upper,DO PASS,2017-01-13 00:00:00,other,8,2,0
mt,2017,upper,SB 62,MTV00017607,upper,Do Concur,2017-03-17 00:00:00,other,48,0,2
mt,2017,upper,SB 62,MTV00015077,upper,DO PASS AS AMENDED,2017-01-11 00:00:00,other,9,0,0
mt,2017,upper,SB 62,MTV00017302,lower,Do Concur,2017-03-10 00:00:00,other,97,0,3
mt,2017,upper,SB 62,MTV00017254,lower,Do Concur,2017-03-09 00:00:00,other,100,0,0
mt,2017,upper,SB 62,MTV00016487,lower,BE CONCURRED IN AS AMENDED,2017-02-17 00:00:00,other,15,0,0
